_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
440,Communities,Infrastructure,Greater Sudbury,Stormwater Asset Management Plan,Complete,September 2020,Develop a stormwater asset management plan.,"The plan will be used to maintain current assets, identify capacity for growth and detail the deficiencies in existing water basin studies.",Sudbury,Northeast,200 Brady Street,P3A 5P3,,"$296,896",Yes,Yes,Yes,,,46.490055,-80.990356
441,Communities,Infrastructure,Greater Sudbury,David Street - Storm Water Outlet Management Station,Complete,December 2019,Design and construct a new storm water management station to replace the existing undersized station.,,Sudbury,Northeast,70 David Street,P3E 1T1,,"$1,199,673",Yes,Yes,Yes,,,46.577364,-81.206873
442,Communities,Infrastructure,Greater Sudbury,Roof Hatch (2) and Flooring Upgrade,Planning,2022,Increase clients' safe use of the community centre Increase safe accessibility to the Centre's 3 levelsIncrease safe access and security to roof Increase healthy environment and temperature at the Centre during summerMake spaces more accessible to wheel-chairs & other mobility devicesRemove outdated roof hatch and install a new up-to-date roof hatch and secure accessReplace old flooring with ceramic tiles on the second floor that is highly used by all clients (including people using mobility devices) of the CentreOutputs will include an increase of approximately 300 Indigenous community members utilizing the N'Swakamok Native Friendship Centre during the summer because it will provide a healthier and more comfortable space to deliver programs.  There will also be an increase of approximately 50 seniors and younger people with mobility devices accessing the Centre because it is easier for them to navigate throughout the second floor.,,Sudbury,Northeast,110 Elm Street,P3C1T5,,0,Yes,Yes,Yes,Yes,,46.4934,-80.999
443,Communities,Infrastructure,Greenstone,Geraldton Ward Waterline Rehabilitation ,Complete,June 2017,"Remove iron carbuncles and other contaminants, and reline 1.4 km of deteriorating water lines","Improved health and safety for area residents by providing clean drinking water, and reduced maintenance costs.",Thunder Bay,Northwest,,,,"$334,966",Yes,Yes,Yes,,,49.713499,-86.951628
444,Communities,Infrastructure,Greenstone,Longlac Ward Albany Place Watermain Replacement        ,Complete,July 2017,"Replace approximately 100 meters of deteriorated cast iron pipe with 6"""" Polyvinyl Chloride (PVC) pipe and tie it into another 6"""" line to allow for flow.   ",Better water service to 11 households.,Thunder Bay,Northwest,108 Albany Place - Longlac Ward,,,"$47,789",Yes,Yes,Yes,,,49.777917,-86.533684
445,Communities,Infrastructure,Greenstone,Geraldton Water Line Rehabilitation,Complete,September 2017,Rehabilitation of waterlines in the municipal drinking water distribution system.,Safer drinking water,Thunder Bay,Northwest,4th Ave. SW,P0T 1M0,,"$1,100,000",Yes,Yes,Yes,,,49.724,-86.953
446,Communities,Infrastructure,Greenstone,Picnic Point Pump Station Upgrades and Forcemain Enlargement,Complete,June 2018,Upgrades to the Picnic Point Pumping Station.,Minimized risk of contamination,Thunder Bay,Northwest,Picnic Point Rd,,,"$990,000",Yes,Yes,,,,49.769894,-86.546328
447,Communities,Infrastructure,Grey County,Keady Stormwater Management Study,Complete,June 2018,Complete the design to address stormwater quantity and quality issues in the hamlet of Keady at the intersection of Grey Road 16 and Grey Road 3. ,,Grey,Southwest,,,,"$41,250",Yes,Yes,Yes,,,44.465996,-80.632692
448,Communities,Infrastructure,Grey County,Badjeros Stormwater Management Study,Complete,June 2018,Complete a stormwater study and establish a stormwater pond. ,,Grey,Southwest,,,,"$11,250",Yes,Yes,Yes,,,44.465996,-80.632692
449,Communities,Infrastructure,Grey County,Grey Road 30 Stormwater Management Study,Complete,June 2018,Complete a drainage study and establish an outlet to the Beaver River.,,Grey,Southwest,,,,"$22,500",Yes,Yes,Yes,,,44.465996,-80.632692
450,Communities,Infrastructure,Grey Highlands,Upgrading Mark Street watermain,Complete,November 2017,"Upgrade the existing watermain on Mark St. from  4"""" cast iron to 6"""" polyvinyl chloride pipe.  ",,Grey,Southwest,,,,"$116,564",Yes,Yes,Yes,,,44.316338,-80.647977
451,Communities,Infrastructure,Grimsby,Water Main Rehabilitation ,Complete,September 2018,"Replace the cast iron water main, all fire hydrants, isolation valves, and water services from the water main to the property line.  ","Improved water services for up to 1,000 residents.",Niagara,Central,,,,"$1,407,784",Yes,Yes,Yes,,,43.194261,-79.562437
452,Communities,Infrastructure,Grimsby,Water Main Rehabilitation,Complete,September 2018,"Replace the cast iron water main and all fire hydrants, isolation valves, and water services from the water main to the property line. ", Improved water services for up to  860 residents.,Niagara,Central,,,,"$1,309,946",Yes,Yes,Yes,,,43.194261,-79.562437
453,Communities,Infrastructure,Grimsby,Expansion and Renovation of the Peach King Community Centre,Planning,March 2025,"To increase indoor leisure space in Grimsby, which will allow for improved and increased access to recreation and culture services that is operationally efficient.To respond to infrastructure priorities and service gaps, identified in the Master Plan, which will greatly increase citizen wellness and physical activity opportunities.To improve accessibility and support vulnerable populations, which will ensure that all members of the community can participate at their community centre.The Peach King Centre Expansion Project will increase the Town of Grimsby's indoor leisure infrastructure by adding a full-size gymnasium, indoor walking/wheeling track, multi-purpose program rooms, cultural space, EarlyON/preschool space, youth space and a unique and creative outdoor second floor recreation space.  The project includes improvements to accessibility, a renovated fitness centre and increased lobby/gathering spaces.  The outcome is a complete Community Centre for Grimsby.The project will serve the entire growing community of Grimsby (pop: 28,000+). Multi-use space will optimize a suite of programs and services for all citizens, and also priority groups including youth, seniors, inactive adults, vulnerable populations and new residents.  The project will improve physical and mental health in the community, and also promote local economic development.  This project will create partnership and space use opportunities with local sport, culture and leisure partners.",,Niagara,Central,160 Livingston Avenue,L3M0J5,,0,Yes,Yes,,,https://www.news.ontario.ca/en/release/1000487/ontario-investing-over-16-million-to-expand-and-renovate-the-peach-king-centre-in-grimsby,,
454,Communities,Infrastructure,Guelph,Metcalfe Street Reconstruction - Phase 1,Complete,April 2019,Rehabilitate  a 1.2 km stretch of Metcalfe Street. ,"Improve water supply, alleviate flooding, protect source water and replace aging underground infrastructure.",Wellington,Southwest,Civic Address Spanning 216 to 301 Metcalfe Street,,,"$2,696,835",Yes,Yes,Yes,,,43.551991,-80.243322
455,Communities,Infrastructure,Guelph,Snow Disposal Facility Upgrade,Complete,September 2020,Various improvements to the facility.,"Efficient and safe snow disposal operations, reduced risk of groundwater contamination.",Wellington,Southwest,Civic Address 530 Wellington Street West,,,"$3,750,000",Yes,Yes,Yes,,,43.524032,-80.267785
456,Communities,Infrastructure,Guelph,Stormwater Management and Pond Maintenance,Complete,March 2020,Repair two stormwater ponds. ,"Reduced potential flooding, and significantly improve the quality of water and eco-system health of the Eramosa and Speed Rivers and their tributaries.",Wellington,Southwest,Tovell Drive and Elmira Road Pond and Hilldale Pond,,,"$1,125,000",Yes,Yes,Yes,,,43.525406,-80.295575
457,Communities,Infrastructure,Guelph-Eramosa,Watermain Connection,Complete,September 2018,New and replaced watermain pipes  from Valley Road to Richardson Street.,Reduced reliance on 40-year old thin walled watermain which is prone to breaks.,Wellington,Southwest,197 Valley Road,N0B 2K0,,"$225,933",Yes,Yes,Yes,,,43.6111,-80.1455
458,Communities,Infrastructure,Haldimand County, Replacement of Cast Iron Watermain,Complete,September 2017,Replace the cast iron watermain.,Reduced water pipe breaks and improved water flow.,Haldimand-Norfolk,Southwest,,,,"$525,000",Yes,Yes,Yes,,,42.961861,-80.052
459,Communities,Infrastructure,Haldimand County, Rehabilitation of the Cayuga Standpipe,Complete,December 2019,Repair to the Cayuga standpipe. ,"Greater water reliability for 1,600 residents.",Haldimand-Norfolk,Southwest,,,,"$712,500",Yes,Yes,Yes,,,42.954972,-79.859722
460,Communities,Infrastructure,Haldimand County,Backwash Filter Room Rehabilitation ,Complete,February 2021,"Renovations to the backwash filter room, including replacement of key structural elements and upgrades to wiring.","Greater reliability of the water treatment service for the 5,800 residents of Dunnville.",Haldimand-Norfolk,Southwest,,,,"$412,500",Yes,Yes,Yes,,,42.901556,-79.620056
461,Communities,Infrastructure,Haldimand County,Rehabilitation of the West Reservoir ,Complete,December 2017,Repair the floor slab and support columns in the existing west water reservoir at the Nanticoke Water Treatment Plant. ,"Better water services to the 5,100 residents of Hagersville, Jarvis and Townsend.",Haldimand-Norfolk,Southwest,,,,"$82,500",Yes,Yes,Yes,,,42.799833,-80.061028
462,Communities,Infrastructure,Haldimand County,Baffling Systems,Complete,October 2020,Install a baffling system (curtains) in both the east and west water reservoirs at the Nanticoke Water Treatment Plant.  ,Enhanced mixing and reduced areas of stagnant water.,Haldimand-Norfolk,Southwest,,,,"$262,500",Yes,Yes,Yes,,,42.799833,-80.061028
463,Communities,Infrastructure,Haldimand County,Primary Disinfection Storage and Dosing System,Complete,March 2017,"Install  a new sodium hypochloride storage tank, complete with containment and chemical dosing system at the Nanticoke Water Treatment Plant. ",Better water services at the Nanticoke Water Treatment Plant.,Haldimand-Norfolk,Southwest,,,,"$75,050",Yes,Yes,Yes,,,42.799833,-80.061028
464,Communities,Infrastructure,Hallebourg Local services board,Hallebourg Water System Improvements ,Complete,October 2017,Improvements to the water treatment system.,Minimized risk of contamination,Cochrane,Northeast,44 Jacques St,P0L 1L0,,"$210,510",,Yes,,Yes,,49.666357,-83.51836
465,Communities,Infrastructure,Halton,Second Feedermain,Complete,September 2020,Install 3.95 km of trunk watermain between the Burlington water purification plant and the Washburn Reservoir.,Greater security of water supply  and added operational flexibility to inspect and repair the existing single feed.,Halton,Central,,,,"$33,735,454",Yes,Yes,Yes,,,43.347472,-79.797472
466,Communities,Infrastructure,Halton,Water services lowering ,Complete,March 2020,Lower and / or insulate approximately 49 water services (from the watermain to the curb stop at the property line) in the Town of Halton Hills - Georgetown,,Halton,Central,,,,"$1,019,250",Yes,Yes,Yes,,,43.650204,-79.905814
467,Communities,Infrastructure,Halton,Water services lowering ,Complete,September 2020,"Lower and / or insulate approximately 257 water services (from the watermain to the curb stop at the property line) in Halton Hills – Acton, Oakville and Burlington",,Halton,Central,,,,"$5,024,868",Yes,Yes,Yes,,,43.574582,-80.054999
468,Communities,Infrastructure,Halton Hills,Installation of Stormwater Sewer and Water Quality Treatment Unit,Complete,July 2017,Install approximately 500 meters of new storm sewer system to tie into the existing storm sewer system in conjunction with the road reconstruction on Armstrong Avenue.,Improved stormwater quality discharged into the Credit River. ,Halton,Central,,,,"$622,500",Yes,Yes,Yes,,,43.656668,-79.895189
469,Communities,Infrastructure,Halton Hills,Rehabilitation Storm Sewer and Outfall,Complete,September 2018,Line the existing storm sewer and install improvements to the outfall structure  on Armstrong Avenue. ,"Improved health and safety and environmental conditions; reduce flooding risk, and extend the lifecycle of the trunk sewer pipe and outfall structure.",Halton,Central,,,,"$183,000",Yes,Yes,Yes,,,43.656668,-79.895189
470,Communities,Infrastructure,Hamilton,Mountain Trunk Storm Sewer,Complete,March 2020,Replace or repair the storm sewer from Upper Ottawa Street to Upper Wentworth Street.  ,,Hamilton,Central,Lincoln Alexander Parkway south side ramp at Upper Gage Ave ,,,"$7,875,000",Yes,Yes,Yes,,,43.208641,-79.847987
471,Communities,Infrastructure,Hamilton,Watermain Structural Lining,Complete,December 2018,Internal lining of 4.5 Km of metal watermains.,Extended service life of the asset and improved service delivery to approximately 1200 customers. ,Hamilton,Central,,,,"$5,250,000",Yes,Yes,Yes,,,43.255363,-79.869654
472,Communities,Infrastructure,Hamilton,Wastewater System Lining,Complete,December 2019,"Internal lining of 20 km of brick, concrete, clay, and polyvinyl chloride sewers.","Reduced occurrence of structural failure and sewermain back-ups to approximately 3,500 customers.",Hamilton,Central,,,,"$4,916,822",Yes,Yes,Yes,,,43.255363,-79.869654
473,Communities,Infrastructure,Hamilton,Woodward Wastewater Treatment Plant Methane Storage Facility refurbishment and exterior repainting. ,Complete,July 2018,Refurbish and repaint the Woodward methane storage facility and its associated control valves.  ,Increased lifespan for the facility.,Hamilton,Central,700 Woodward Ave,,,"$3,000,000",Yes,Yes,Yes,,,43.253798,-79.769654
474,Communities,Infrastructure,Hamilton,New corrosion control building at water treatment plant ,Complete,March 2020,Construct a new corrosion control building at the water treatment plant.,Reduced concentrations of lead in the drinking water.,Hamilton,Central,700 Woodward Ave,,,"$2,310,000",Yes,Yes,Yes,,,43.255538,-79.770245
